vCode,databaseCode,sampleCode,isolateName,district,province,country,year,riceVarSource,riceGrowthStage,percDiseasedLeaf,institute,sampleType,runCode,lineage,AxooPopn,latitude,longitude
VCE_01059,XO2020-2-601,2019 BB36,2019 BB36,Thayet,Bago Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,18.2457067,96.1004931
VCE_01060,XO2020-2-602,2019 BB37,2019 BB37,Thayet,Bago Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,18.2457067,96.1004931
VCE_01061,XO2020-2-603,2019 BB38,2019 BB38,Thayet,Bago Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,18.2457067,96.1004931
VCE_01062,XO2020-2-604,2019 BB39,2019 BB39,Thayet,Bago Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,18.2457067,96.1004931
VCE_01063,XO2020-2-605,2019 BB40,2019 BB40,Kyaungkhin,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01068,XO2020-2-608,2019 BB43,2019 BB43,Myaung Aung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01069,XO2020-2-609,2019 BB44,2019 BB44,Myaung Aung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01071,XO2020-2-610,2019 BB45,2019 BB45,Myaung Aung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01072,XO2020-2-611,2019 BB46,2019 BB46,Myaung Aung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01073,XO2020-2-612,2019 BB47,2019 BB47,Myaung Aung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01074,XO2020-2-613,2019 BB48,2019 BB48,Htoo Gyi,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,,16.8340079,95.1804705
VCE_01075,XO2020-2-614,2019 BB49,2019 BB49,Htoo Gyi,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,,16.8340079,95.1804705
VCE_01076,XO2020-2-615,2019 BB50,2019 BB50,Ingapu,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,,16.8340079,95.1804705
VCE_01077,XO2020-2-616,2019 BB51,2019 BB51,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01078,XO2020-2-617,2019 BB52,2019 BB52,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01081,XO2020-2-619,2019 BB54,2019 BB54,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01085,XO2020-2-621,2019 BB56,2019 BB56,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01086,XO2020-2-622,2019 BB57,2019 BB57,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01087,XO2020-2-623,2019 BB58,2019 BB58,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01088,XO2020-2-624,2019 BB59,2019 BB59,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01089,XO2020-2-625,2019 BB60,2019 BB60,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01093,XO2020-2-628,2019 BB63,2019 BB63,Zaloung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01094,XO2020-2-629,2019 BB64,2019 BB64,Zaloung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01098,XO2020-2-632,2019 BB67,2019 BB67,Zaloung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,,16.8340079,95.1804705
VCE_01099,XO2020-2-633,2019 BB68,2019 BB68,Zaloung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01104,XO2020-2-636,2019 BB71,2019 BB71,Danuphyu,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01107,XO2020-2-638,2019 BB73,2019 BB73,Danuphyu,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,,16.8340079,95.1804705
VCE_01110,XO2020-2-640,2019 BB75,2019 BB75,Naungtone,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01113,XO2020-2-642,2019 BB77,2019 BB77,Naungtone,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.8340079,95.1804705
VCE_01116,XO2020-2-644,2019 BB79,2019 BB79,Naungtone,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,,16.8340079,95.1804705
VCE_01117,XO2020-2-645,2019 BB80,2019 BB80,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.647565,96.1129218
VCE_01121,XO2020-2-648,2019 BB83,2019 BB83,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.647565,96.1129218
VCE_01125,XO2020-2-650,2019 BB85,2019 BB85,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo12,16.647565,96.1129218
VCE_01126,XO2020-2-651,2019 BB86,2019 BB86,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,AXoo11,16.647565,96.1129218
VCE_01135,XO2020-2-659,2019 BB94,2019 BB94,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_3,,16.647565,96.1129218
VCE_01736,Xo2021-1-46,VXO_201,VXO_201,Dong Tien,Thanh Hoa,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,19.8076814,105.7767437
VCE_01753,Xo2021-1-47,VXO_202,VXO_202,Dong Tien,Thanh Hoa,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,19.8076814,105.7767437
VCE_01757,Xo2021-1-48,VXO_203,VXO_203,Quang Xuong,Thanh Hoa,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,19.8076814,105.7767437
VCE_01769,Xo2021-1-49,VX0_205,VX0_205,Dong Minh,Thanh Hoa,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,19.8076814,105.7767437
VCE_01785,Xo2021-1-50,VXO_206,VXO_206,Dong Minh,Thanh Hoa,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,19.8076814,105.7767437
VCE_01824,Xo2021-1-53,VXO_224,VXO_224,Dong Tan,Thanh Hoa,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,19.8076814,105.7767437
VCE_01835,Xo2021-1-54,VXO_225,VXO_225,Dong Tan,Thanh Hoa,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,19.8076814,105.7767437
VCE_01849,Xo2021-1-55,VXO_229,VXO_229,Kim Boi,Hoa Binh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.6763365,105.3759952
VCE_01864,Xo2021-1-56,VXO_230,VXO_230,Kim Boi,Hoa Binh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.6763365,105.3759952
VCE_01876,Xo2021-1-57,VXO_231,VXO_231,Kim Boi,Hoa Binh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.6763365,105.3759952
VCE_01887,Xo2021-1-58,VXO_235,VXO_235,Nho Quang,Ninh Binh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.2545421,105.9764854
VCE_01900,Xo2021-1-59,VXO_236,VXO_236,Nho Quang,Ninh Binh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,20.2545421,105.9764854
VCE_01915,Xo2021-1-60,VXO_237,VXO_237,Nho Quang,Ninh Binh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.2545421,105.9764854
VCE_01928,Xo2021-1-61,VXO_256,VXO_256,Lac Son,Hoa Binh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,20.6763365,105.3759952
VCE_01943,Xo2021-1-62,VXO_295,VXO_295,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_01956,Xo2021-1-63,VXO_296,VXO_296,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_01970,Xo2021-1-64,VXO_297,VXO_297,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_01985,Xo2021-1-65,VXO_298,VXO_298,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_01998,Xo2021-1-66,VXO_299,VXO_299,Tien Lu,Hung Yen,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.7833912,106.0699025
VCE_02022,Xo2021-1-68,VXO_301,VXO_301,Tien Lu,Hung Yen,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.7833912,106.0699025
VCE_02033,Xo2021-1-69,VXO_304,VXO_304,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_02045,Xo2021-1-70,VXO_305,VXO_305,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_02056,Xo2021-1-71,VXO_306,VXO_306,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_02067,Xo2021-1-72,VXO_307,VXO_307,Son Duong,Tuyen Quang,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,22.0747798,105.258411
VCE_02081,Xo2021-1-73,VXO_308,VXO_308,Doan Hung,Phu Tho,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,21.4000047,105.2238899
VCE_02092,Xo2021-1-74,VXO_310,VXO_310,Doan Hung,Phu Tho,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,21.4000047,105.2238899
VCE_02103,Xo2021-1-75,VXO_315,VXO_315,Vinh Tuong,Vinh Phuc,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,21.3778689,105.5758286
VCE_02114,Xo2021-1-76,VXO_316,VXO_316,Vinh Tuong,Vinh Phuc,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,21.3778689,105.5758286
VCE_02127,Xo2021-1-78,VXO_329,VXO_329,Thuan Thanh,Bac Ninh,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,21.0955822,106.1264766
VCE_02128,Xo2021-1-79,VXO_330,VXO_330,Thanh Mien,Hung Yen,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,20.7833912,106.0699025
VCE_02130,Xo2021-1-80,VXO_331,VXO_331,Thanh Mien,Hung Yen,Vietnam,2019.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.7833912,106.0699025
VCE_02209,Xo2021-2-154,BXo 2752,BXo 2752,"West baid, BRRI farm",Dhaka,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02215,Xo2021-2-159,BXo 2757,BXo 2757,"West baid, BRRI farm",Dhaka,Bangladesh,2019.0,BRRI dhan58,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02223,Xo2021-2-163,BXo 2761,BXo 2761,"East baid, BRRI farm",Dhaka,Bangladesh,2019.0,BR10,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02227,Xo2021-2-166,BXo 2764,BXo 2764,"East baid, BRRI farm",Dhaka,Bangladesh,2019.0,BRRI dhan49,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02228,Xo2021-2-167,BXo 2765,BXo 2765,"East baid, BRRI farm",Dhaka,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02229,Xo2021-2-168,BXo 2766,BXo 2766,"East baid, BRRI farm",Dhaka,Bangladesh,2019.0,BRRI dhan62,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02233,Xo2021-2-170,BXo 2768,BXo 2768,Blast Nursery,Dhaka,Bangladesh,2019.0,BRRI dhan57,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02234,Xo2021-2-171,BXo 2769,BXo 2769,Blast Nursery,Dhaka,Bangladesh,2019.0,BRRI dhan72,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02245,Xo2021-2-178,BXo 2776,BXo 2776,Natore sadar,Rajshahi,Bangladesh,2019.0,Hybrid,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02251,Xo2021-2-181,BXo 2779,BXo 2779,Pabna sadar,Rajshahi,Bangladesh,2019.0,BRRI dhan52,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02254,Xo2021-2-185,BXo 2782,BXo 2782,Ishwardi,Rajshahi,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.5,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02258,Xo2021-2-189,BXo 2786,BXo 2786,Patgram,Rangpur,Bangladesh,2019.0,BRRI dhan63,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,25.6376135,89.0826381
VCE_02265,Xo2021-2-194,BXo 2790,BXo 2790,Shibgonj,Rajshahi,Bangladesh,2019.0,BRRI dhan29,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02266,Xo2021-2-195,BXo 2791,BXo 2791,Kanshat,Rajshahi,Bangladesh,2019.0,Hybrid,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02271,Xo2021-2-198,BXo 2794,BXo 2794,Rohanpur,Rajshahi,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02286,Xo2021-2-210,BXo 2406,BXo 2406,Louhajang,Dhaka,Bangladesh,2019.0,Hybrid,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02287,Xo2021-2-211,BXo 2407,BXo 2407,Louhajang,Dhaka,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,1.0,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02288,Xo2021-2-212,BXo 2408,BXo 2408,Mirkadim,Dhaka,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02290,Xo2021-2-214,BXo 2410,BXo 2410,Mirkadim,Dhaka,Bangladesh,2019.0,BRRI dhan75,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02326,Xo2021-2-246,BXo 2442,BXo 2442,Natrokona sadar,Mymensingh,Bangladesh,2019.0,BR4,Reproductive stage,0.5,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02327,Xo2021-2-247,BXo 2443,BXo 2443,Sherpur sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.4,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02328,Xo2021-2-248,BXo 2444,BXo 2444,Sherpur sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02329,Xo2021-2-249,BXo 2445,BXo 2445,Sherpur sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan47,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02333,Xo2021-2-251,BXo 2447,BXo 2447,Nakla,Mymensingh,Bangladesh,2019.0,BRRI dhan75,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02335,Xo2021-2-253,BXo 2449,BXo 2449,Nalitabari,Mymensingh,Bangladesh,2019.0,BRRI dhan87,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02336,Xo2021-2-254,BXo 2450,BXo 2450,Islampur,Mymensingh,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02337,Xo2021-2-255,BXo 2451,BXo 2451,Islampur,Mymensingh,Bangladesh,2019.0,BRRI dhan70,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02338,Xo2021-2-256,BXo 2452,BXo 2452,Islampur,Mymensingh,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02339,Xo2021-2-257,BXo 2453,BXo 2453,Islampur,Mymensingh,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02340,Xo2021-2-258,BXo 2454,BXo 2454,Jamalpur sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan72,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02341,Xo2021-2-259,BXo 2455,BXo 2455,Jamalpur sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan75,Reproductive stage,0.4,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02344,Xo2021-2-260,BXo 2456,BXo 2456,Jamalpur sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan63,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02345,Xo2021-2-261,BXo 2457,BXo 2457,Monirampur,Khulna,Bangladesh,2019.0,BRRI dhan52,Reproductive stage,0.5,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02346,Xo2021-2-262,BXo 2458,BXo 2458,Monirampur,Khulna,Bangladesh,2019.0,Hybrid,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02347,Xo2021-2-263,BXo 2459,BXo 2459,Monirampur,Khulna,Bangladesh,2019.0,Hybrid teya,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02350,Xo2021-2-266,BXo 2462,BXo 2462,Keshobpur,Khulna,Bangladesh,2019.0,BRRI dhan29,Reproductive stage,0.55,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02360,Xo2021-2-275,BXo 2471,BXo 2471,Akkelpur,Rajshahi,Bangladesh,2019.0,BRRI dhan58,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02362,Xo2021-2-277,BXo 2473,BXo 2473,Panchbibi,Rajshahi,Bangladesh,2019.0,Zirashail,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02363,Xo2021-2-278,BXo 2474,BXo 2474,Panchbibi,Rajshahi,Bangladesh,2019.0,Katarivog,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02366,Xo2021-2-281,BXo 2476,BXo 2476,Jaypurhat sadar,Rajshahi,Bangladesh,2019.0,BRRI dhan81,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02367,Xo2021-2-282,BXo 2477,BXo 2477,Pirgonj,Rangpur,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,25.6376135,89.0826381
VCE_02368,Xo2021-2-283,BXo 2478,BXo 2478,Pirgonj,Rangpur,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,25.6376135,89.0826381
VCE_02369,Xo2021-2-284,BXo 2479,BXo 2479,Sadar,Rangpur,Bangladesh,2019.0,BRRI dhan29,Reproductive stage,0.55,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,25.6376135,89.0826381
VCE_02391,Xo2021-2-303,BXo 2100,BXo 2100,Mujibnagar,Khulna,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.55,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02393,Xo2021-2-305,BXo 2102,BXo 2102,Goforgao,Mymensingh,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02394,Xo2021-2-306,BXo 2103,BXo 2103,Trishal,Mymensingh,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_02497,Xo2021-2-47,BXo 2647,BXo 2647,Jamtoil,Rajshahi,Bangladesh,2019.0,BRRI dhan49,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02630,Xo2021-2-54,BXo 2654,BXo 2654,Ullapara,Rajshahi,Bangladesh,2019.0,katarivog,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02670,Xo2021-2-56,BXo 2656,BXo 2656,Kumurkhali,Khulna,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02704,Xo2021-2-58,BXo 2658,BXo 2658,Kumurkhali,Khulna,Bangladesh,2019.0,Hybrid,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02717,Xo2021-2-59,BXo 2659,BXo 2659,Mirpur,Khulna,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02732,Xo2021-2-60,BXo 2660,BXo 2660,Mirpur,Khulna,Bangladesh,2019.0,Hybrid,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02743,Xo2021-2-61,BXo 2661,BXo 2661,Mirpur,Khulna,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02754,Xo2021-2-62,BXo 2662,BXo 2662,Bheramara,Khulna,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
